,Timestamp,Train ID,Scheduled,Actual time,Delay,Station,Dep/Arr,Category,Delay at Dep.,Trip time,Sched. trip time,12h Coldest Arrival,12h Rain max Arrival,12h Rain total Arrival,12h Snow depth Arrival,12h Coldest Dep,12h Rain max Dep,12h Rain total Dep,12h Snow depth Dep
29,2016-12-04 22:35:58,152,22:33:00,22:35:58,178,HKI,ARRIVAL,Long-distance,393,03:03:25,03:07:00,-6.7,0.2,0.4,0.0,-13.6,1.6,5.5,16.0
30,2016-12-05 16:32:56,86,16:33:00,16:32:56,-4,HKI,ARRIVAL,Long-distance,0,03:36:39,03:32:00,1.5,0.0,0.0,0.0,-8.3,0.3,0.4,12.0
31,2016-12-05 08:52:32,140,08:52:00,08:52:32,32,HKI,ARRIVAL,Long-distance,-29,03:33:01,03:32:00,2.7,0.0,0.0,0.0,-2.0,0.3,0.9999999999999999,16.0
32,2016-12-05 11:52:10,142,11:52:00,11:52:10,10,HKI,ARRIVAL,Long-distance,-9,03:39:19,03:39:00,3.2,0.0,0.0,0.0,-4.6,0.3,0.7000000000000001,16.0
33,2016-12-05 15:00:41,144,14:52:00,15:00:41,521,HKI,ARRIVAL,Long-distance,25,05:11:05,04:28:38,1.7,0.0,0.0,0.0,-7.6,0.3,0.4,14.0
34,2016-12-05 17:51:39,146,17:52:00,17:51:39,-21,HKI,ARRIVAL,Long-distance,-21,03:47:16,03:39:00,1.2,0.0,0.0,0.0,-8.5,0.1,0.1,12.0
35,2016-12-05 20:52:23,148,20:52:00,20:52:23,23,HKI,ARRIVAL,Long-distance,-3,03:17:56,03:18:00,-1.7,0.0,0.0,0.0,-9.9,0.0,0.0,12.0
36,2016-12-05 07:57:13,150,07:52:00,07:57:13,313,HKI,ARRIVAL,Long-distance,34,03:35:00,03:35:00,2.7,0.0,0.0,0.0,-3.2,0.3,1.2,16.0
37,2016-12-05 14:31:57,70051,14:29:18,14:31:57,159,HKI,ARRIVAL,Test drive,-2388,03:32:26,03:32:00,2.4,0.0,0.0,0.0,-7.0,0.3,0.5,14.0
38,2016-12-06 16:36:11,86,16:33:00,16:36:11,191,HKI,ARRIVAL,Long-distance,9,03:23:14,03:32:00,-8.6,0.0,0.0,0.0,-19.2,0.0,0.0,12.0
39,2016-12-06 19:48:58,88,19:33:00,19:48:58,958,HKI,ARRIVAL,Long-distance,0,03:40:31,03:39:00,-9.9,0.0,0.0,0.0,-19.9,0.0,0.0,12.0
40,2016-12-06 08:51:25,140,08:52:00,08:51:25,-35,HKI,ARRIVAL,Long-distance,491,03:38:51,03:39:00,-8.4,0.0,0.0,0.0,-16.2,0.0,0.0,12.0
41,2016-12-06 11:53:36,142,11:52:00,11:53:36,96,HKI,ARRIVAL,Long-distance,5,03:21:02,03:18:00,-8.4,0.0,0.0,0.0,-17.3,0.0,0.0,12.0
42,2016-12-06 14:51:49,144,14:52:00,14:51:49,-11,HKI,ARRIVAL,Long-distance,-2,03:36:18,03:35:00,-8.4,0.0,0.0,0.0,-17.3,0.0,0.0,12.0
43,2016-12-06 17:53:03,146,17:52:00,17:53:03,63,HKI,ARRIVAL,Long-distance,-15,03:35:58,03:20:00,-9.1,0.0,0.0,0.0,-19.4,0.0,0.0,12.0
44,2016-12-06 21:06:14,148,20:52:00,21:06:14,854,HKI,ARRIVAL,Long-distance,186,03:43:08,03:32:00,-10.6,0.0,0.0,0.0,-19.9,0.0,0.0,12.0
45,2016-12-07 01:00:07,152,22:33:00,01:00:07,8827,HKI,ARRIVAL,Long-distance,7812,03:23:55,03:07:00,-10.6,0.0,0.0,0.0,-19.9,0.0,0.0,12.0
46,2016-12-07 16:45:07,86,16:33:00,16:45:07,727,HKI,ARRIVAL,Long-distance,34,03:40:48,03:32:00,0.9,0.2,0.2,0.0,-1.4,0.2,0.2,12.0
47,2016-12-07 09:08:11,140,08:52:00,09:08:11,971,HKI,ARRIVAL,Long-distance,209,03:44:42,03:32:00,-8.8,0.0,0.0,0.0,-10.1,0.0,0.0,12.0
48,2016-12-07 12:28:15,142,11:52:00,12:28:15,2175,HKI,ARRIVAL,Long-distance,107,04:13:28,03:39:00,-5.3,0.0,0.0,0.0,-5.9,0.0,0.0,12.0
49,2016-12-07 14:54:13,144,14:52:00,14:54:13,133,HKI,ARRIVAL,Long-distance,15,03:40:58,03:39:00,0.1,0.0,0.0,0.0,-2.6,0.0,0.0,12.0
50,2016-12-07 17:54:53,146,17:52:00,17:54:53,173,HKI,ARRIVAL,Long-distance,10,03:29:33,03:18:00,0.9,0.2,0.2,0.0,-1.2,0.2,0.2,12.0
51,2016-12-07 21:20:46,148,20:52:00,21:20:46,1726,HKI,ARRIVAL,Long-distance,813,03:37:43,03:35:00,0.9,0.2,0.30000000000000004,0.0,-0.3,0.2,0.30000000000000004,12.0
52,2016-12-07 08:00:57,150,07:52:00,08:00:57,537,HKI,ARRIVAL,Long-distance,9,03:47:13,03:32:00,-10.6,0.0,0.0,0.0,-12.8,0.0,0.0,12.0
53,2016-12-08 16:35:07,86,16:33:00,16:35:07,127,HKI,ARRIVAL,Long-distance,17,03:31:23,03:32:00,1.4,0.0,0.0,0.0,-1.4,0.0,0.0,12.0
54,2016-12-08 08:55:52,140,08:52:00,08:55:52,232,HKI,ARRIVAL,Long-distance,-6,03:35:58,03:32:00,1.7,1.3,4.1,0.0,-1.0,1.3,4.499999999999999,12.0
55,2016-12-08 11:52:37,142,11:52:00,11:52:37,37,HKI,ARRIVAL,Long-distance,-9,03:39:46,03:39:00,2.1,1.0,2.3000000000000003,0.0,-1.0,1.0,2.6,12.0
56,2016-12-08 14:52:55,144,14:52:00,14:52:55,55,HKI,ARRIVAL,Long-distance,31,03:39:24,03:39:00,1.9,0.2,0.30000000000000004,0.0,-1.0,0.2,0.30000000000000004,12.0
57,2016-12-08 17:59:40,146,17:52:00,17:59:40,460,HKI,ARRIVAL,Long-distance,-2,03:19:50,03:18:00,1.4,0.0,0.0,0.0,-1.6,0.0,0.0,12.0
58,2016-12-08 20:50:58,148,20:52:00,20:50:58,-62,HKI,ARRIVAL,Long-distance,15,03:42:42,03:35:00,1.4,0.0,0.0,0.0,-2.2,0.0,0.0,12.0
59,2016-12-08 07:52:00,150,07:52:00,07:52:00,0,HKI,ARRIVAL,Long-distance,37,03:30:43,03:32:00,1.7,1.3,4.199999999999999,0.0,-1.0,1.3,4.599999999999999,12.0
60,2016-12-09 16:33:37,86,16:33:00,16:33:37,37,HKI,ARRIVAL,Long-distance,0,03:32:38,03:32:00,1.5,0.0,0.0,0.0,-4.9,0.0,0.0,11.0
61,2016-12-09 19:32:50,88,19:33:00,19:32:50,-10,HKI,ARRIVAL,Long-distance,32,03:33:11,03:32:00,0.1,0.0,0.0,0.0,-5.8,0.0,0.0,11.0
62,2016-12-09 08:52:32,140,08:52:00,08:52:32,32,HKI,ARRIVAL,Long-distance,-39,03:38:51,03:39:00,1.6,0.0,0.0,0.0,-1.9,0.0,0.0,11.0
63,2016-12-09 11:52:02,142,11:52:00,11:52:02,2,HKI,ARRIVAL,Long-distance,11,03:44:31,03:39:00,1.6,0.0,0.0,0.0,-1.2,0.0,0.0,11.0
64,2016-12-09 14:57:33,144,14:52:00,14:57:33,333,HKI,ARRIVAL,Long-distance,2,03:18:37,03:18:00,1.7,0.0,0.0,0.0,-2.8,0.0,0.0,11.0
65,2016-12-09 17:58:31,146,17:52:00,17:58:31,391,HKI,ARRIVAL,Long-distance,-28,03:41:59,03:35:00,1.5,0.0,0.0,0.0,-5.0,0.0,0.0,11.0
66,2016-12-09 20:56:11,148,20:52:00,20:56:11,251,HKI,ARRIVAL,Long-distance,-11,03:19:18,03:20:00,-0.6,0.0,0.0,0.0,-5.8,0.0,0.0,11.0
67,2016-12-09 07:52:38,150,07:52:00,07:52:38,38,HKI,ARRIVAL,Long-distance,0,03:36:22,03:32:00,1.6,0.0,0.0,0.0,-2.1,0.0,0.0,11.0
68,2016-12-10 16:34:01,84,16:33:00,16:34:01,61,HKI,ARRIVAL,Long-distance,-3,03:32:33,03:32:00,-5.7,0.0,0.0,0.0,-7.5,0.0,0.0,11.0
69,2016-12-10 08:51:35,140,08:52:00,08:51:35,-25,HKI,ARRIVAL,Long-distance,26,03:31:09,03:32:00,-5.2,0.0,0.0,0.0,-7.0,0.0,0.0,11.0
70,2016-12-10 11:51:41,142,11:52:00,11:51:41,-19,HKI,ARRIVAL,Long-distance,42,03:37:59,03:39:00,-5.2,0.0,0.0,0.0,-7.0,0.0,0.0,11.0
71,2016-12-10 14:53:24,144,14:52:00,14:53:24,84,HKI,ARRIVAL,Long-distance,10,03:40:14,03:39:00,-5.2,0.0,0.0,0.0,-7.0,0.0,0.0,11.0
72,2016-12-10 17:52:56,146,17:52:00,17:52:56,56,HKI,ARRIVAL,Long-distance,0,03:19:04,03:18:00,-6.0,0.0,0.0,0.0,-7.5,0.0,0.0,11.0
73,2016-12-10 20:54:24,148,20:52:00,20:54:24,144,HKI,ARRIVAL,Long-distance,-16,03:35:56,03:35:00,-7.0,0.0,0.0,0.0,-7.5,0.0,0.0,11.0
74,2016-12-10 07:52:50,150,07:52:00,07:52:50,50,HKI,ARRIVAL,Long-distance,17,03:34:40,03:32:00,-5.2,0.0,0.0,0.0,-6.8,0.0,0.0,11.0
75,2016-12-11 16:38:37,86,16:33:00,16:38:37,337,HKI,ARRIVAL,Long-distance,66,03:46:37,03:39:00,-8.9,0.0,0.0,0.0,-8.9,0.0,0.0,11.0
76,2016-12-11 19:34:43,88,19:33:00,19:34:43,103,HKI,ARRIVAL,Long-distance,-17,03:47:02,03:39:00,-8.9,0.0,0.0,0.0,-9.7,0.0,0.0,11.0
77,2016-12-11 11:59:44,142,11:52:00,11:59:44,464,HKI,ARRIVAL,Long-distance,7,03:22:31,03:18:00,-8.9,0.0,0.0,0.0,-8.9,0.0,0.0,11.0
78,2016-12-11 15:00:22,144,14:52:00,15:00:22,502,HKI,ARRIVAL,Long-distance,20,03:32:41,03:35:00,-8.9,0.0,0.0,0.0,-8.9,0.0,0.0,11.0
79,2016-12-11 17:50:52,146,17:52:00,17:50:52,-68,HKI,ARRIVAL,Long-distance,71,03:22:00,03:20:00,-8.9,0.0,0.0,0.0,-9.7,0.0,0.0,11.0
80,2016-12-11 20:50:49,148,20:52:00,20:50:49,-71,HKI,ARRIVAL,Long-distance,-12,03:31:01,03:32:00,-8.9,0.0,0.0,0.0,-9.7,0.0,0.0,11.0
81,2016-12-12 00:30:52,152,22:33:00,00:30:52,7072,HKI,ARRIVAL,Long-distance,-5,05:04:57,03:07:00,-8.0,0.0,0.0,0.0,-11.8,0.0,0.0,11.0
82,2016-12-12 16:37:51,86,16:33:00,16:37:51,291,HKI,ARRIVAL,Long-distance,-5,03:32:28,03:32:00,-9.2,0.0,0.0,0.0,-9.2,0.8,1.2000000000000002,13.0
83,2016-12-12 10:06:38,140,08:52:00,10:06:38,4478,HKI,ARRIVAL,Long-distance,3799,03:43:19,03:32:00,-9.2,0.0,0.0,0.0,-11.8,0.8,1.2000000000000002,13.0
84,2016-12-12 12:25:12,142,11:52:00,12:25:12,1992,HKI,ARRIVAL,Long-distance,300,04:07:12,03:39:00,-9.2,0.0,0.0,0.0,-10.4,0.8,1.2000000000000002,13.0
85,2016-12-12 14:57:56,144,14:52:00,14:57:56,356,HKI,ARRIVAL,Long-distance,-5,03:45:01,03:39:00,-9.2,0.0,0.0,0.0,-10.4,0.8,1.2000000000000002,13.0
86,2016-12-12 17:56:50,146,17:52:00,17:56:50,290,HKI,ARRIVAL,Long-distance,16,03:22:56,03:18:00,-9.2,0.0,0.0,0.0,-9.2,0.8,1.2000000000000002,13.0
87,2016-12-12 20:51:17,148,20:52:00,20:51:17,-43,HKI,ARRIVAL,Long-distance,-28,03:39:34,03:35:00,-6.0,0.0,0.0,0.0,-7.0,0.1,0.1,13.0
88,2016-12-12 07:53:17,150,07:52:00,07:53:17,77,HKI,ARRIVAL,Long-distance,49,03:31:45,03:32:00,-9.2,0.0,0.0,0.0,-11.8,0.3,0.3,11.0
89,2016-12-13 16:57:36,86,16:33:00,16:57:36,1476,HKI,ARRIVAL,Long-distance,18,03:33:16,03:32:00,-2.3,0.0,0.0,0.0,-8.2,0.2,0.2,13.0
90,2016-12-13 08:56:12,140,08:52:00,08:56:12,252,HKI,ARRIVAL,Long-distance,63,03:35:09,03:32:00,-2.3,0.0,0.0,0.0,-9.0,0.0,0.0,13.0
91,2016-12-13 11:56:31,142,11:52:00,11:56:31,271,HKI,ARRIVAL,Long-distance,12,03:43:19,03:39:00,-2.3,0.0,0.0,0.0,-8.7,0.0,0.0,13.0
92,2016-12-13 15:05:40,144,14:52:00,15:05:40,820,HKI,ARRIVAL,Long-distance,434,03:45:26,03:39:00,-2.3,0.0,0.0,0.0,-8.2,0.0,0.0,13.0
93,2016-12-13 17:54:48,146,17:52:00,17:54:48,168,HKI,ARRIVAL,Long-distance,-12,03:42:18,03:18:00,-2.3,0.0,0.0,0.0,-7.8,0.4,0.6000000000000001,13.0
94,2016-12-13 20:51:10,148,20:52:00,20:51:10,-50,HKI,ARRIVAL,Long-distance,-17,03:38:00,03:35:00,-2.0,0.0,0.0,0.0,-7.5,0.4,1.2000000000000002,14.0
95,2016-12-13 07:53:47,150,07:52:00,07:53:47,107,HKI,ARRIVAL,Long-distance,31,03:31:27,03:32:00,-2.3,0.0,0.0,0.0,-9.0,0.0,0.0,13.0
96,2016-12-14 16:33:50,86,16:33:00,16:33:50,50,HKI,ARRIVAL,Long-distance,77,03:41:48,03:32:00,-2.5,0.0,0.0,0.0,-6.2,0.0,0.0,14.0
97,2016-12-14 09:04:16,140,08:52:00,09:04:16,736,HKI,ARRIVAL,Long-distance,58,03:43:18,03:32:00,-0.8,0.5,1.4000000000000001,0.0,-6.2,0.5,1.4000000000000001,14.0
98,2016-12-14 12:12:51,142,11:52:00,12:12:51,1251,HKI,ARRIVAL,Long-distance,7,03:59:44,03:39:00,-1.3,0.5,0.8,0.0,-6.2,0.5,0.8,14.0
99,2016-12-14 14:52:19,144,14:52:00,14:52:19,19,HKI,ARRIVAL,Long-distance,26,03:38:53,03:39:00,-1.8,0.2,0.2,0.0,-6.2,0.2,0.2,14.0
100,2016-12-14 18:20:38,146,17:52:00,18:20:38,1718,HKI,ARRIVAL,Long-distance,141,03:17:33,03:18:00,-2.9,0.0,0.0,0.0,-5.9,0.0,0.0,14.0
101,2016-12-14 20:51:33,148,20:52:00,20:51:33,-27,HKI,ARRIVAL,Long-distance,-17,04:01:17,03:35:00,-3.0,0.0,0.0,0.0,-5.9,0.0,0.0,14.0
102,2016-12-14 08:02:40,150,07:52:00,08:02:40,640,HKI,ARRIVAL,Long-distance,52,03:31:50,03:32:00,-0.8,0.5,1.4000000000000001,0.0,-6.2,0.5,1.4000000000000001,14.0
103,2016-12-15 16:35:20,86,16:33:00,16:35:20,140,HKI,ARRIVAL,Long-distance,-7,03:33:52,03:32:00,-2.1,0.0,0.0,0.0,-3.1,0.0,0.0,14.0
104,2016-12-15 08:55:33,140,08:52:00,08:55:33,213,HKI,ARRIVAL,Long-distance,-6,03:35:39,03:32:00,-3.1,0.0,0.0,0.0,-4.2,0.0,0.0,13.0
105,2016-12-15 12:00:48,142,11:52:00,12:00:48,528,HKI,ARRIVAL,Long-distance,1311,03:25:57,03:39:00,-2.5,0.0,0.0,0.0,-3.1,0.0,0.0,14.0
106,2016-12-15 14:57:33,144,14:52:00,14:57:33,333,HKI,ARRIVAL,Long-distance,1,03:44:32,03:39:00,-2.3,0.0,0.0,0.0,-3.1,0.0,0.0,14.0
107,2016-12-15 17:59:16,146,17:52:00,17:59:16,436,HKI,ARRIVAL,Long-distance,-21,03:20:27,03:18:00,-1.7,0.0,0.0,0.0,-3.1,0.0,0.0,14.0
108,2016-12-15 20:51:18,148,20:52:00,20:51:18,-42,HKI,ARRIVAL,Long-distance,-35,03:42:37,03:35:00,-0.5,0.0,0.0,0.0,-2.8,0.0,0.0,14.0
109,2016-12-15 07:54:22,150,07:52:00,07:54:22,142,HKI,ARRIVAL,Long-distance,30,03:31:53,03:32:00,-3.1,0.0,0.0,0.0,-4.6,0.0,0.0,13.0
110,2016-12-16 16:33:57,86,16:33:00,16:33:57,57,HKI,ARRIVAL,Long-distance,35,03:39:10,03:32:00,-1.9,0.0,0.0,0.0,-4.2,0.0,0.0,14.0
111,2016-12-16 19:36:10,88,19:33:00,19:36:10,190,HKI,ARRIVAL,Long-distance,29,03:30:46,03:32:00,-1.9,0.0,0.0,0.0,-4.0,0.0,0.0,14.0
112,2016-12-16 08:52:24,140,08:52:00,08:52:24,24,HKI,ARRIVAL,Long-distance,98,03:57:01,03:39:00,-2.2,0.0,0.0,0.0,-5.9,0.0,0.0,14.0
113,2016-12-16 12:10:31,142,11:52:00,12:10:31,1111,HKI,ARRIVAL,Long-distance,30,03:46:23,03:39:00,-2.2,0.0,0.0,0.0,-5.9,0.0,0.0,14.0
114,2016-12-16 15:00:00,144,14:52:00,15:00:00,480,HKI,ARRIVAL,Long-distance,37,03:18:22,03:18:00,-2.1,0.0,0.0,0.0,-5.9,0.0,0.0,14.0
115,2016-12-16 17:58:07,146,17:52:00,17:58:07,367,HKI,ARRIVAL,Long-distance,33,03:40:34,03:35:00,-1.9,0.0,0.0,0.0,-3.3,0.0,0.0,14.0
116,2016-12-16 20:52:13,148,20:52:00,20:52:13,13,HKI,ARRIVAL,Long-distance,-37,03:22:41,03:20:00,-2.0,0.0,0.0,0.0,-5.8,0.0,0.0,14.0
117,2016-12-16 07:59:23,150,07:52:00,07:59:23,443,HKI,ARRIVAL,Long-distance,13,03:32:50,03:32:00,-2.2,0.0,0.0,0.0,-5.9,0.0,0.0,14.0
118,2016-12-17 16:35:10,84,16:33:00,16:35:10,130,HKI,ARRIVAL,Long-distance,0,03:32:19,03:32:00,-3.6,0.0,0.0,0.0,-3.6,0.0,0.0,14.0
119,2016-12-17 09:07:05,140,08:52:00,09:07:05,905,HKI,ARRIVAL,Long-distance,-15,03:47:20,03:32:00,-3.6,0.0,0.0,0.0,-8.0,0.0,0.0,14.0
120,2016-12-17 12:04:21,142,11:52:00,12:04:21,741,HKI,ARRIVAL,Long-distance,256,03:47:05,03:39:00,-3.6,0.0,0.0,0.0,-7.1,0.0,0.0,14.0
121,2016-12-17 14:57:23,144,14:52:00,14:57:23,323,HKI,ARRIVAL,Long-distance,-13,03:44:36,03:39:00,-3.6,0.0,0.0,0.0,-5.3,0.0,0.0,14.0
122,2016-12-17 17:52:51,146,17:52:00,17:52:51,51,HKI,ARRIVAL,Long-distance,-27,03:20:10,03:18:00,-3.5,0.0,0.0,0.0,-3.5,0.0,0.0,14.0
123,2016-12-17 20:55:56,148,20:52:00,20:55:56,236,HKI,ARRIVAL,Long-distance,-7,03:36:18,03:35:00,-2.8,0.3,0.5,0.0,-3.3,0.3,0.5,14.0
124,2016-12-17 07:52:33,150,07:52:00,07:52:33,33,HKI,ARRIVAL,Long-distance,14,03:36:03,03:32:00,-3.6,0.0,0.0,0.0,-8.0,0.0,0.0,14.0
125,2016-12-18 16:33:56,86,16:33:00,16:33:56,56,HKI,ARRIVAL,Long-distance,-15,03:37:58,03:39:00,0.2,0.0,0.0,0.0,-1.8,0.0,0.0,14.0
126,2016-12-18 19:32:36,88,19:33:00,19:32:36,-24,HKI,ARRIVAL,Long-distance,-13,03:40:48,03:39:00,0.2,0.0,0.0,0.0,-1.8,0.0,0.0,14.0
127,2016-12-18 11:50:48,142,11:52:00,11:50:48,-72,HKI,ARRIVAL,Long-distance,-10,03:19:11,03:18:00,-0.1,0.1,0.1,0.0,-1.8,0.1,0.1,14.0
128,2016-12-18 14:53:57,144,14:52:00,14:53:57,117,HKI,ARRIVAL,Long-distance,9,03:35:45,03:35:00,0.2,0.0,0.0,0.0,-1.8,0.0,0.0,14.0
129,2016-12-18 17:52:53,146,17:52:00,17:52:53,53,HKI,ARRIVAL,Long-distance,8,03:19:49,03:20:00,0.2,0.0,0.0,0.0,-1.8,0.0,0.0,14.0
130,2016-12-18 20:51:51,148,20:52:00,20:51:51,-9,HKI,ARRIVAL,Long-distance,-32,03:32:23,03:32:00,0.2,0.0,0.0,0.0,-1.8,0.0,0.0,14.0
131,2016-12-18 22:32:17,152,22:33:00,22:32:17,-43,HKI,ARRIVAL,Long-distance,-15,03:06:32,03:07:00,0.2,0.0,0.0,0.0,-1.9,0.0,0.0,13.0
132,2016-12-19 16:33:32,86,16:33:00,16:33:32,32,HKI,ARRIVAL,Long-distance,-4,03:30:28,03:32:00,1.9,0.1,0.30000000000000004,0.0,0.0,0.4,1.8000000000000003,14.0
133,2016-12-19 08:51:47,140,08:52:00,08:51:47,-13,HKI,ARRIVAL,Long-distance,1,03:31:46,03:32:00,0.6,0.1,0.2,0.0,-1.9,0.4,1.0000000000000002,14.0
134,2016-12-19 11:52:01,142,11:52:00,11:52:01,1,HKI,ARRIVAL,Long-distance,65,03:37:56,03:39:00,0.9,0.1,0.30000000000000004,0.0,-0.9,0.4,1.4000000000000001,14.0
135,2016-12-19 14:54:24,144,14:52:00,14:54:24,144,HKI,ARRIVAL,Long-distance,28,03:40:56,03:39:00,1.4,0.1,0.30000000000000004,0.0,-0.2,0.4,1.8000000000000003,14.0
136,2016-12-19 17:51:19,146,17:52:00,17:51:19,-41,HKI,ARRIVAL,Long-distance,29,03:18:36,03:18:00,1.7,0.1,0.30000000000000004,0.0,0.0,0.4,1.7000000000000004,13.0
137,2016-12-19 20:51:29,148,20:52:00,20:51:29,-31,HKI,ARRIVAL,Long-distance,2,03:33:50,03:35:00,1.2,0.1,0.1,0.0,0.0,0.2,0.8,13.0
138,2016-12-19 07:52:21,150,07:52:00,07:52:21,21,HKI,ARRIVAL,Long-distance,113,03:31:27,03:32:00,0.5,0.1,0.1,0.0,-1.9,0.4,0.8,14.0
